time (s)	det(V)
64414.228071	0.001000	
64414.230072	0.000803	
64414.232071	0.000373	
64414.234071	-0.000856	
64414.236071	-0.001493	
64414.238071	-0.002317	
64414.242071	-0.003416	
64414.246073	-0.005260	
64414.248073	-0.005846	
64414.250073	-0.008031	
64414.252071	-0.008351	
64414.254073	-0.009468	
64414.258071	-0.010384	
64414.260075	-0.013037	
64414.262073	-0.014253	
64414.266072	-0.014997	
64414.268074	-0.016792	
64414.270072	-0.018386	
64414.272073	-0.018893	
64414.274073	-0.018912	
64414.276073	-0.019846	
64414.278075	-0.021764	
64414.282073	-0.023046	
64414.284073	-0.024894	
64414.286075	-0.024620	
64414.288074	-0.025655	
64414.290073	-0.025534	
64414.292073	-0.025991	
64414.294073	-0.027091	
64414.298072	-0.027563	
64414.300073	-0.029321	
64414.302073	-0.029624	
64414.304073	-0.029321	
64414.308073	-0.028975	
64414.310073	-0.028880	
64414.312073	-0.029711	
64414.314072	-0.028687	
64414.316073	-0.029495	
64414.318073	-0.029986	
64414.320076	-0.029692	
64414.324073	-0.030030	
64414.326073	-0.028756	
64414.328074	-0.028924	
64414.330073	-0.028567	
64414.332073	-0.028789	
64414.334073	-0.029245	
64414.338071	-0.028567	
64414.340074	-0.029452	
64414.342073	-0.028931	
64414.346072	-0.029508	
64414.348073	-0.029487	
64414.350073	-0.030386	
64414.352073	-0.030871	
64414.354073	-0.031458	
64414.356073	-0.031419	
64414.358073	-0.032567	
64414.362073	-0.034331	
64414.364073	-0.036225	
64414.366076	-0.037461	
64414.368075	-0.037717	
64414.370072	-0.039579	
64414.372073	-0.041191	
64414.374073	-0.042432	
64414.376072	-0.044290	
64414.378073	-0.046718	
64414.382073	-0.048153	
64414.384075	-0.053380	
64414.386075	-0.054632	
64414.388075	-0.057379	
64414.390075	-0.059084	
64414.392075	-0.061295	
64414.394075	-0.063843	
64414.398074	-0.066990	
64414.402073	-0.073496	
64414.404075	-0.078575	
64414.406074	-0.080709	
64414.408074	-0.083058	
64414.410075	-0.086003	
64414.412075	-0.089193	
64414.416073	-0.091526	
64414.418075	-0.098151	
64414.420074	-0.101333	
64414.424074	-0.104278	
64414.426074	-0.108260	
64414.428075	-0.111199	
64414.430075	-0.113140	
64414.432075	-0.115770	
64414.434076	-0.118458	
64414.438085	-0.120724	
64414.442084	-0.124855	
64414.444085	-0.128114	
64414.446085	-0.129743	
64414.448085	-0.131235	
64414.450084	-0.133304	
64414.454083	-0.134079	
64414.456084	-0.137675	
64414.458086	-0.138012	
64414.462085	-0.139127	
64414.464085	-0.140443	
64414.466085	-0.142015	
64414.468086	-0.142094	
64414.470086	-0.143199	
64414.472087	-0.143885	
64414.474089	-0.144503	
64414.478089	-0.146063	
64414.480090	-0.148159	
64414.482089	-0.148762	
64414.484089	-0.149827	
64414.486089	-0.150278	
64414.488090	-0.152273	
64414.490089	-0.154026	
64414.492089	-0.154151	
64414.494091	-0.157378	
64414.496091	-0.158772	
64414.500089	-0.161506	
64414.502089	-0.165778	
64414.504088	-0.167588	
64414.506089	-0.170496	
64414.508089	-0.172324	
64414.510090	-0.176358	
64414.514087	-0.179285	
64414.516089	-0.186811	
64414.518089	-0.190645	
64414.522089	-0.193786	
64414.524090	-0.198163	
64414.526089	-0.205173	
64414.528090	-0.209267	
64414.530089	-0.213711	
64414.532089	-0.218025	
64414.536089	-0.223553	
64414.540088	-0.232268	
64414.542088	-0.239586	
64414.544092	-0.244363	
64414.546089	-0.247775	
64414.548090	-0.251658	
64414.552087	-0.256221	
64414.554089	-0.263273	
64414.556089	-0.266970	
64414.560089	-0.268853	
64414.562089	-0.274098	
64414.564089	-0.275219	
64414.566089	-0.277862	
64414.568090	-0.278875	
64414.570094	-0.279097	
64414.572089	-0.281342	
64414.576092	-0.280614	
64414.578093	-0.280744	
64414.580093	-0.279147	
64414.582093	-0.277829	
64414.584093	-0.276465	
64414.586093	-0.274831	
64414.588093	-0.272518	
64414.592091	-0.269997	
64414.594095	-0.264762	
64414.596093	-0.261809	
64414.598092	-0.257794	
64414.600093	-0.254585	
64414.602103	-0.250265	
64414.604103	-0.245529	
64414.606103	-0.241915	
64414.608103	-0.236523	
64414.612102	-0.231930	
64414.616101	-0.223622	
64414.618103	-0.213869	
64414.620103	-0.208088	
64414.622103	-0.204028	
64414.624103	-0.197970	
64414.626104	-0.193331	
64414.630101	-0.189057	
64414.632103	-0.180350	
64414.634104	-0.176391	
64414.638103	-0.171760	
64414.640103	-0.162802	
64414.642103	-0.157931	
64414.644103	-0.155174	
64414.646103	-0.151329	
64414.648103	-0.147585	
64414.652103	-0.145374	
64414.654103	-0.138840	
64414.656103	-0.135965	
64414.658108	-0.131393	
64414.660104	-0.128879	
64414.662105	-0.124868	
64414.664107	-0.122446	
64414.666105	-0.119905	
64414.668105	-0.116872	
64414.670107	-0.114537	
64414.674107	-0.111606	
64414.676108	-0.105371	
64414.678107	-0.102219	
64414.680107	-0.098191	
64414.682107	-0.095021	
64414.684107	-0.092372	
64414.686107	-0.088278	
64414.690106	-0.085094	
64414.692107	-0.078009	
64414.694107	-0.073989	
64414.696107	-0.070109	
64414.698113	-0.065456	
64414.700121	-0.061200	
64414.702120	-0.056203	
64414.704121	-0.051566	
64414.706120	-0.047181	
64414.708121	-0.041261	
64414.712121	-0.037137	
64414.714121	-0.026194	
64414.716121	-0.020985	
64414.718121	-0.014480	
64414.720121	-0.008837	
64414.722121	-0.001947	
64414.724121	0.004686	
64414.726121	0.011223	
64414.728121	0.016680	
64414.732121	0.022314	
64414.736120	0.034018	
64414.738122	0.047435	
64414.740120	0.054258	
64414.742121	0.060755	
64414.744121	0.066432	
64414.748119	0.073103	
64414.750121	0.083758	
64414.752121	0.090038	
64414.756120	0.095946	
64414.758121	0.109009	
64414.760121	0.114907	
64414.762121	0.120580	
64414.764125	0.126226	
64414.766125	0.131389	
64414.770125	0.136599	
64414.774122	0.147180	
64414.776124	0.158710	
64414.778124	0.163533	
64414.780124	0.169051	
64414.782124	0.173228	
64414.786121	0.177876	
64414.788124	0.187090	
64414.790123	0.191779	
64414.794123	0.196154	
64414.796124	0.204561	
64414.798124	0.208548	
64414.800124	0.211674	
64414.802124	0.215259	
64414.804123	0.218416	
64414.808124	0.220626	
64414.812123	0.226419	
64414.814127	0.231804	
64414.816124	0.233803	
64414.818123	0.235380	
64414.820123	0.237467	
64414.824122	0.238668	
64414.826124	0.241051	
64414.828124	0.241545	
64414.832123	0.243299	
64414.834125	0.245195	
64414.836125	0.246201	
