time (s)	coil I (A)	last det (V)	int current (uC)
64414.870672	0.327801	-203.515625	116.992187
64414.872674	0.629363	-203.515625	116.992187
64414.874674	0.791657	-203.515625	116.992187
64414.876672	0.791990	8.711894	0.234148
64415.898665	0.311589	-433.105469	2.246094
64415.900667	0.613908	-433.105469	2.246094
64415.902666	0.790192	-433.105469	2.246094
64415.904666	0.790904	8.699947	0.254118
64416.962692	0.751895	-194.628906	168.554687
64416.964693	0.792522	-194.628906	168.554687
64416.966694	0.790038	8.690420	0.226488
64417.990706	0.744717	-431.640625	0.195312
64417.992709	0.791674	-431.640625	0.195312
64417.994709	0.789161	8.680769	0.264084
64419.040773	0.385509	-196.289062	112.011719
64419.042777	0.680900	-196.289062	112.011719
64419.044776	0.793666	-196.289062	112.011719
64419.046776	0.791070	8.701773	0.232042
64420.072797	0.359437	-432.714844	-2.539062
64420.074797	0.658400	-432.714844	-2.539062
64420.076800	0.793586	-432.714844	-2.539062
64420.078799	0.791402	8.705424	0.282458
64421.126841	0.566104	-193.359375	115.429687
64421.128842	0.781713	-193.359375	115.429687
64421.130844	0.791315	-193.359375	115.429687
64421.132843	0.791232	8.703554	0.398179
64422.158902	0.545248	-436.718750	-3.027344
64422.160903	0.775238	-436.718750	-3.027344
64422.162902	0.791129	-436.718750	-3.027344
64422.164902	0.788925	8.678172	0.369829
64423.210974	0.457212	-199.218750	39.160156
64423.212977	0.733065	-199.218750	39.160156
64423.214977	0.792233	-199.218750	39.160156
64423.216976	0.789572	8.685288	0.269917
64424.243024	0.436312	-447.753906	-0.878906
64424.245026	0.719406	-447.753906	-0.878906
64424.247028	0.792268	-447.753906	-0.878906
64424.249026	0.789515	8.684660	0.335652
64425.291033	0.349806	-197.753906	63.281250
64425.293034	0.649770	-197.753906	63.281250
64425.295035	0.793713	-197.753906	63.281250
64425.297033	0.791911	8.711017	0.289802
64426.327071	0.309939	-457.617187	1.171875
64426.329073	0.340453	-457.617187	1.171875
64426.331073	0.789995	-457.617187	1.171875
64426.335071	0.788937	8.678306	0.352148
64427.381627	0.594131	-199.218750	63.769531
64427.383629	0.787588	-199.218750	63.769531
64427.385628	0.791059	-199.218750	63.769531
64427.389628	0.787815	8.665969	0.578354
64428.411655	0.265542	-448.730469	-1.171875
64428.413656	0.569820	-448.730469	-1.171875
64428.415655	0.781889	-448.730469	-1.171875
64428.417656	0.790526	-448.730469	-1.171875
64428.419656	0.788437	8.672812	0.357406
64429.465751	0.484243	-207.128906	18.359375
64429.467753	0.748556	-207.128906	18.359375
64429.469752	0.791384	-207.128906	18.359375
64429.471752	0.788943	8.678368	0.316128
64430.496715	0.296666	-455.957031	1.171875
64430.498726	0.349421	-455.957031	1.171875
64430.500722	0.789538	-455.957031	1.171875
64430.502723	0.792218	-455.957031	1.171875
64430.504723	0.790188	8.692069	0.358977
64431.554752	0.489948	-204.492187	71.972656
64431.556755	0.751867	-204.492187	71.972656
64431.558754	0.791835	-204.492187	71.972656
64431.560755	0.789360	8.682958	0.309859
64432.588869	0.745842	-472.656250	6.542969
64432.594870	0.787809	-472.656250	6.542969
64432.596870	0.786718	8.653899	0.337125
64433.643835	0.507688	-213.671875	46.191406
64433.645838	0.760444	-213.671875	46.191406
64433.647838	0.791666	-213.671875	46.191406
64433.649838	0.789320	8.682524	0.293278
64434.676372	0.559626	-459.375000	5.859375
64434.678372	0.779923	-459.375000	5.859375
64434.680373	0.791397	-459.375000	5.859375
64434.682373	0.789249	8.681735	0.429055
64435.756407	0.363894	-206.835937	131.445312
64435.758409	0.662216	-206.835937	131.445312
64435.760410	0.791898	-206.835937	131.445312
64435.762410	0.791924	8.711166	0.263775
64436.792997	0.409515	-442.578125	5.273437
64436.794999	0.700012	-442.578125	5.273437
64436.797000	0.793271	-442.578125	5.273437
64436.798999	0.790460	8.695064	0.270916
64437.837011	0.338835	-205.078125	175.585937
64437.839014	0.639568	-205.078125	175.585937
64437.841014	0.792790	-205.078125	175.585937
64437.845012	0.789726	8.686991	0.291257
64438.895079	0.534312	-434.570312	4.980469
64438.897080	0.771420	-434.570312	4.980469
64438.899080	0.791281	-434.570312	4.980469
