time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
62791.381683	49.963482	0.008677	5.758314	136
62792.482574	38.333931	0.008703	4.404915	137
62793.482298	49.097370	0.008681	5.655935	138
62794.569841	39.906544	0.008684	4.595173	139
62795.567270	49.404644	0.008684	5.689300	140
62796.658741	41.768967	0.008683	4.810213	141
62797.660965	103.302055	0.008682	11.898378	142
62798.741815	43.760616	0.008687	5.037483	143
62799.747326	51.160702	0.008683	5.892329	144
62800.830569	44.317867	0.008699	5.094776	145
62801.838430	51.409267	0.008680	5.922843	146
62802.920216	45.915855	0.008674	5.293321	147
62803.928212	53.751255	0.008691	6.184504	148
62805.003972	46.739620	0.008675	5.387858	149
62806.017172	54.678162	0.008690	6.292031	150
62807.101023	46.049717	0.008683	5.303541	151
62808.104854	55.695351	0.008696	6.404452	152
62809.190670	46.968197	0.008661	5.422750	153
62810.193895	56.805126	0.008699	6.530443	154
62811.279671	46.359707	0.008689	5.335746	155
62812.283461	55.518024	0.008654	6.415233	156
62813.372673	47.753994	0.008686	5.497634	157
62814.371073	56.929600	0.008687	6.553418	158
62815.457689	48.262646	0.008681	5.559521	159
62816.463956	57.196938	0.008680	6.589228	160
62817.550453	48.449894	0.008696	5.571609	161
62818.560204	55.455181	0.008678	6.390335	162
62819.639455	50.512478	0.008686	5.815622	163
62820.647343	58.364155	0.008674	6.728571	164
62821.729130	49.518078	0.008672	5.710096	165
62822.737930	56.983616	0.008684	6.561986	166
62823.813150	52.397053	0.008674	6.041000	167
62824.828762	58.471992	0.008688	6.729947	168
62825.902439	53.185490	0.008680	6.127468	169
62826.920054	59.145920	0.008682	6.812232	170
62827.994951	52.723179	0.008699	6.061104	171
62829.008255	58.939373	0.008693	6.779751	172
62830.086156	54.164322	0.008685	6.236381	173
62831.095821	61.680790	0.008693	7.095079	174
62832.173517	53.132835	0.008662	6.133834	175
62833.183310	61.036503	0.008676	7.035333	176
62834.267784	54.843822	0.008683	6.316563	177
62835.274166	62.183281	0.008679	7.164582	178
62836.350728	55.459373	0.008701	6.374192	179
62837.362619	63.645061	0.008692	7.322454	180
62838.445980	53.722969	0.008680	6.189049	181
62839.458144	61.733585	0.008700	7.095510	182
62840.532851	56.122467	0.008701	6.450306	183
62841.544739	64.438698	0.008691	7.414685	184
62842.622475	54.451847	0.008681	6.272743	185
62843.633507	63.525249	0.008692	7.308542	186
62844.714799	55.329609	0.008667	6.384001	187
62845.727456	63.764690	0.008675	7.350254	188
62846.800404	56.811874	0.008681	6.544133	189
62847.815871	64.913582	0.008679	7.479557	190
62848.889561	56.367744	0.008676	6.497172	191
62849.904283	64.365196	0.008654	7.437909	192
62850.982035	57.600105	0.008685	6.631977	193
62851.993955	66.927856	0.008684	7.707397	194
62853.071079	56.613842	0.008679	6.523093	195
62854.082961	66.658058	0.008678	7.681125	196
62855.159517	58.083969	0.008680	6.691573	197
62856.176758	66.422134	0.008682	7.650728	198
62857.249127	58.836456	0.008683	6.776340	199
62858.268689	66.215164	0.008669	7.637788	200
62859.337884	57.946712	0.008687	6.670367	201
62860.353808	67.980949	0.008676	7.835620	202
62861.431557	57.541332	0.008673	6.634200	203
62862.443521	69.621986	0.008690	8.012101	204
62863.520514	56.941647	0.008674	6.564838	205
62864.532510	69.622696	0.008686	8.015501	206
62865.608934	57.837009	0.008680	6.663122	207
62866.624867	68.750450	0.008661	7.938148	208
62867.697408	58.750172	0.008693	6.758601	209
62868.713336	70.484901	0.008692	8.108809	210
62869.787004	58.063137	0.008682	6.687617	211
62870.804588	68.795631	0.008672	7.932935	212
62871.875272	59.290375	0.008653	6.852273	213
62872.895346	69.766319	0.008659	8.057034	214
62873.969451	57.395336	0.008673	6.617773	215
62874.984204	70.232368	0.008691	8.081157	216
62876.057848	58.188938	0.008675	6.707974	217
62877.074114	70.620979	0.008670	8.145757	218
62878.146513	58.783062	0.008660	6.787983	219
62879.163181	72.123909	0.008690	8.299335	220
62880.236092	58.690102	0.008690	6.753818	221
62881.253466	71.079742	0.008656	8.211649	222
62882.327791	58.507416	0.008691	6.731574	223
62883.344349	72.394974	0.008690	8.330408	224
62884.413972	59.697861	0.008672	6.883869	225
62885.434770	70.918556	0.008686	8.165023	226
62886.507348	117.118469	0.008673	13.504193	227
62887.522093	73.254036	0.008699	8.420536	228
62888.595744	58.446629	0.008676	6.736434	229
62889.615736	70.596619	0.008700	8.115016	230
62890.684171	59.141621	0.008678	6.815104	231
62891.703485	72.962837	0.008662	8.423162	232
62892.773808	59.513809	0.008671	6.863937	233
62893.794155	71.964836	0.008673	8.297643	234
62894.862572	59.828640	0.008682	6.891372	235
62895.882569	72.227539	0.008673	8.327677	236
62896.951056	60.945221	0.008691	7.012305	237
62897.972252	72.655800	0.008684	8.366282	238
62899.044671	58.396358	0.008674	6.732435	239
62900.064336	70.740486	0.008660	8.168575	240
62901.137901	56.860485	0.008673	6.556010	241
62902.153101	71.483459	0.008692	8.223945	242
62903.222949	59.852959	0.008672	6.901972	243
62904.242675	71.583519	0.008666	8.260513	244
62905.311141	60.815346	0.008685	7.002488	245
62906.331095	72.578606	0.008681	8.360568	246
62907.400743	60.894783	0.008673	7.021014	247
62908.422344	71.236862	0.008665	8.220829	248
62909.497898	55.928455	0.008661	6.457713	249
62910.513832	69.969421	0.008669	8.071469	250
62911.582291	59.594807	0.008686	6.861384	251
62912.602273	71.095245	0.008674	8.195978	252
62913.671049	60.499935	0.008692	6.960552	253
62914.691006	71.588516	0.008686	8.241586	254
62915.760955	60.530788	0.008674	6.978582	255
62916.779714	72.306793	0.008665	8.344779	0
62917.849343	61.387344	0.008675	7.075953	1
62918.873365	69.055748	0.008683	7.952655	2
62919.941838	59.621254	0.008683	6.866615	3
62920.961823	70.072304	0.008682	8.071390	4
62922.032971	58.481922	0.008657	6.755601	5
62923.053015	68.507660	0.008677	7.895459	6
62924.119833	60.657867	0.008675	6.992512	7
